PM2.5,PM10,NO2,SO2,CO,O3,Temperature,Humidity,AQI
73.27236865873834,291.3174735496103,7.8386818929035655,26.59649257189696,6.608517476386284,129.46413610364974,-4.541928429417545,79.44968575637128,305.46257974539753
91.21399684340719,283.27994673403015,62.81899786112421,4.52685249173725,5.384737047289736,167.429736515259,-5.010351448869303,65.28523091328151,352.52470767282296
157.03519227860272,142.26426499723914,39.023668644307676,29.913683761025087,6.594803577994796,94.96583518898981,4.448251235106442,57.000619103928535,323.2283386479981
39.93475643167195,258.61279529679405,109.62314474710946,75.55588661554427,3.175937297659793,46.602769462765124,38.11213344046964,23.00518147612,259.240333662794
102.84688768272233,253.3648195605211,147.194563574587,51.33875178388465,1.2505357656708869,9.508803545649958,-2.9103578209575582,93.8241484110531,269.55698332552953
118.4829137724085,95.7301419729767,38.479509366637174,53.71833189337656,5.903607579180737,130.69527326709309,29.599824144509547,48.761084193128184,289.7373773660095
9.290082543999546,248.67464224520322,98.12619022111117,50.58257229101119,2.883796041132431,21.83453964099614,-4.435890921279323,31.417116043765013,186.34768263009943
121.50897038028768,11.102290414647786,29.71464491396102,15.919371116754943,5.37016660183306,54.49952308895409,24.272581956130395,70.00316415473426,176.0648939651886
34.10482473745831,178.88096354461592,84.79953818574148,33.46670912818241,2.1651515358541253,95.84476341910153,9.583701451552965,41.321621682159446,206.6913533449069
13.010318597055903,69.00265118631091,69.58987300325043,60.07518386906546,0.6498370784533813,101.59498580035458,33.39026796312269,63.93337031982857,122.1333925051539
189.77710745066665,36.17006573318364,145.80079944473056,8.109831804252732,7.940654363902107,108.10497545768449,2.852974685394999,64.00759308834435,347.98201977824436
193.12640661491187,23.085960488762748,91.27909090446998,22.22822208717698,1.2496120634447943,29.925959462946114,25.156100616447794,53.42973656771519,230.47966432870848
161.67946962329222,208.88663276344192,52.42595581302282,22.10552867726829,7.907367951707848,68.35273286789678,2.9625394016736717,82.7088961658782,342.36546666699354
60.92275383467414,101.96248913041984,17.114367733190004,34.56151420756048,7.818239460531578,111.094960881054,29.251315571168462,39.87252961665823,226.48914478144866
19.534422801276776,217.43003145862843,22.687024310240183,78.42949927537481,6.350544831264317,174.56739563408127,38.05229190084118,53.64744437133006,272.07327240019487
136.84660530243139,19.60690223968271,33.79753949268526,5.400203734705755,5.275383696655981,130.97360478594396,-3.0259010480281976,60.32690964432286,237.79798915373377
88.03049874792026,94.5871013491831,37.6449992010447,41.496079550447604,4.622456402008678,166.0686762769124,37.662762872752694,69.77185405754747,248.66726665894546
24.407646968955767,161.84738771260118,127.59240867617068,14.349174560976836,6.9288123630226774,137.19817049655188,22.646638992786386,78.79788878791922,256.12608961498825
99.03538202225404,237.21694945168906,84.18341824237874,77.65412363277953,2.3155161729559035,106.50905440063208,-3.008923002313681,49.610546215869206,309.8775859739595
6.877704223043679,95.62575087962098,78.50863670615496,9.064280378197136,3.7414496998790163,34.564206444542016,13.514802044784162,68.4535208072447,115.4294912518824
181.8640804157564,187.76741293110274,17.215330780382622,32.288080188927296,4.955119754932015,120.00341734065235,-1.152683858319616,31.295821480138933,357.7057547886448
51.75599632000338,265.79332447085613,129.02095400241524,59.03079878676849,3.2895238069559287,112.20832187278327,28.519133887661326,89.9486075406859,286.8191727821072
132.5044568707964,184.75895645469137,108.42214548127257,56.364354242195624,3.419891632722144,108.44445068230796,31.73774739298723,48.729410481575265,332.41909652677015
62.34221521788219,69.88784242609013,10.150254285000237,33.818290951514584,2.6422773400166752,88.16145623788333,-4.181191384996057,74.71410664823289,145.74816721178047
104.01360423556216,7.320234466961406,106.1752645844653,27.72193343621746,4.513854533476288,95.15818871806961,17.83769189820544,21.52558114116332,210.71241657812936
109.34205586865593,261.029662170279,81.5307326013969,31.808990284229644,6.804596224120928,60.19965488125873,34.80437808142545,35.38903571786052,349.89094499637844
36.97089110510541,6.380823255116141,12.258801862016739,21.142101052691142,1.6122270240505028,93.47628467561456,41.48896728530481,56.53119082426835,77.68233773591379
193.91692555291172,262.4105018052598,68.74509622929847,16.426635096543983,7.475464310027531,35.56006302212609,18.243482670797352,85.86893507992599,362.29010447381
155.02656467222292,158.68114020816358,72.70444306950705,38.6431758047112,5.512701229985837,144.93139152486782,42.265357298627386,59.54413624630079,350.59020770760407
187.8997883128378,281.72030955386884,24.86618102449136,21.482700485408586,6.586185701440241,33.43985184576741,19.462893375081638,89.74028617204092,334.86618534642196
178.96547008552977,239.63497073209962,141.85472205004234,22.99693319178001,4.449525541040093,15.293932180103955,11.680477202994936,56.28476724370972,347.28780486832363
119.57999576221702,299.38023316000124,127.4963057220993,52.54048507796456,6.236133611392508,78.52428474428832,36.65117207040925,56.78368225519625,392.2637671896685
184.37484700462338,105.21354463551305,100.35335059936625,77.48298653599137,0.12960317871573768,118.49533911109113,17.1140490751949,28.981009137539893,299.90247259914725
17.6985004103839,230.15648667933806,69.34433415009109,48.29097604475001,6.547043398236282,78.78902848803745,15.954638081048767,80.19921831141649,217.30532084326262
39.19657248382904,120.57927408277264,61.764831237676276,6.158357365197302,0.32111087268293215,49.81574375123555,16.967186917540555,38.52240593502969,115.00281271887927
9.045457782107613,143.96268609117266,97.64602007264313,6.046689108325358,7.1193070109029,100.47081310027933,36.573175102836,87.47093670292364,208.8236866033344
65.06606615265287,188.25163896551103,81.81478041103583,76.11385766764528,7.935701977909146,62.46042037419599,35.756784792842865,88.31181652477972,276.7636886263326
77.7354579378964,262.10313425590164,9.340965882282843,23.78326322458669,2.3525396974142225,167.91618422279396,12.193599584211615,90.74825839056123,283.1909856742382
54.269806354779185,295.22504075978856,76.87539731554975,7.365358886598035,1.6825484502863493,166.07612512864299,8.331492292878877,59.01728668273175,308.85194652348395
165.74750183038586,230.48202415935546,120.96054258492592,47.92356697203053,6.122906910864326,90.42692759497719,17.05604132215211,70.78203385877333,398.8673237945121
71.35066533871786,125.33003465020013,68.88598163954372,49.89190226322129,2.024210727362026,59.019118923286534,21.502488035540996,78.38869100462476,202.96037094347292
56.18690193747615,126.40710068312106,7.793486633140262,51.88038560949505,6.924499065377628,132.68383451219503,3.108546584539832,29.82609639878492,244.30439846867102
108.5392166316497,221.27469047666744,117.94172990760497,21.392162228603304,0.8227407372598137,6.608329826951995,33.667529659357484,65.07178962481228,206.2117240295182
28.184844994952527,71.6331437304907,30.20456732039616,1.2088547371580027,1.007641571034866,85.45842108785722,16.75655211528326,22.572342597748374,106.01132387463237
160.43939615080794,33.1422339394184,38.793125233205814,77.20122955635775,7.833212440804925,60.53821096866004,8.372505163097777,57.31745625415444,268.6663030648363
14.910128735954164,106.38664729223296,24.705953014844383,20.0714436552882,5.390711186160037,165.69645931845983,-4.124845386980517,31.613201121517058,205.07272836567935
197.37738732010345,86.17169749622452,49.53225973072463,54.0821030442038,6.7750977954316225,2.1605449090828577,3.1364838221983806,33.719219447156355,288.3040686495378
154.44895385933148,88.89243613679703,113.51272585329525,56.530389590296764,2.594635018812144,99.50667762930283,42.2104644465791,47.37856750194511,293.34735036427895
39.74313630683448,70.08232531497298,77.9078789255906,48.800593366358854,5.411869996164835,133.3194445919927,6.780482775073963,52.43278750373773,226.95842901988362
1.1044234247204798,12.627956890908564,30.732191122606885,25.032591537091857,4.753934618468778,87.30323775432743,-0.712739084813057,66.73793183991404,100.54737572118032
163.09228569096683,5.362180420024143,131.67451172280613,21.68770030112526,4.825200960983576,15.372545429289898,15.337003541024625,25.582131382888676,244.5649643498435
141.37146876952343,296.3167169208095,131.93727824272938,47.81346261621625,5.460259676301773,175.0430502050224,6.889825884813678,57.77688209280835,447.1687025557414
145.80143360819747,128.3319401207587,130.58676375690104,69.28765068893532,4.6028733850327885,93.24187764769762,-8.066241235084322,33.696884768982585,333.1257274712745
154.25406933718915,115.2979941479045,35.81943170723089,75.73869831387165,3.4324989544213276,110.55352397742205,7.772986950367947,63.04813812738064,301.7285360462121
14.808930346818073,203.89418480792096,67.68590162714821,8.47246435230061,2.2073815550443747,42.58976088735132,19.92597431667077,67.80534591958876,156.90919362129685
71.69314570885452,65.47616635951925,147.74844842113126,12.386289007817588,6.148650647305616,87.02965531922469,20.34418046109818,61.75319424146404,250.55369733776024
23.173811905025943,284.9883551850676,115.80187144649855,75.57890070264637,1.8101794400254896,77.24690855249793,9.61074066472888,75.37216328587307,236.6670467183339
172.6206851751187,235.90350432466562,4.075113183833973,58.92281826678341,5.538834449235313,13.481251560357073,14.601651593893035,45.1706933180676,307.22812623588646
124.65962536551159,26.823300693677854,9.780688689073807,70.63950598638185,1.8666625811946131,19.1088636385441,43.10348550291215,77.38299437248482,139.68710757567874
66.17960497052984,125.2742327354785,69.58970652184992,16.210610730827455,5.002641359635631,150.74505353137943,10.75416624766714,52.457531128114525,259.7669972814941
12.711670057204728,263.7354922686494,136.383030879234,47.00686968875215,5.976626137032231,43.16759139718624,4.202474729299064,56.31383737419476,266.4869535787746
62.19646434313244,283.4196066874231,80.80526969290713,56.091167553397895,1.7497111112523136,35.092488869753495,3.3906874236718068,68.60765954458036,245.3315264747289
65.03666440534941,140.22045337496093,74.67187620514353,54.408950835757814,0.47954640689046624,90.88406122502506,15.177053698727377,21.376878799941796,190.19819685168034
145.92123566761282,184.0234167632123,15.821054993494588,32.65213526933585,1.0477899439533926,138.37448364525233,31.773608179431925,69.04956660651862,294.0917929742089
127.51149427104262,50.11018382762257,98.51701570864411,1.2315913353046781,4.847975738168204,11.150373344217826,1.3293501303660253,66.39388618040866,210.25540499366608
177.44254851526532,297.350587841093,123.31547409003382,46.63408454434105,6.795571249805884,103.82542553488605,29.011286992742242,43.238533756496,419.71145474651064
94.44298503238986,69.50151041503302,57.06300112613435,20.2481231343687,0.35997456988339493,21.457879711303207,-8.836759715782105,26.43457136746171,150.09571670016842
23.918849187660342,282.8195322405377,116.34177763879912,36.020339691431225,5.87321007233317,6.562989148611322,13.04131378911703,26.820158743478085,227.0196118056991
142.648957444599,194.89399469771053,144.67149808512175,76.60648120670538,2.730549167600417,9.49391138919913,32.67257858615328,89.24178102389214,277.33732355756047
152.15700972337947,182.32103846365774,30.564968869153365,31.922825411394776,3.82822695935618,150.14953947751945,8.630312567593727,71.69594909193779,322.8069714940374
112.25543951389925,153.8065533049526,78.4994446792112,67.18412853315414,7.430876398764525,21.235047053051083,21.00554057949697,29.53269603280553,281.103716017382
154.1934359909122,69.20094351532761,43.07069371268633,15.08324845994009,2.6557720378867637,8.127245594212551,1.2738578054250933,46.75423769816798,201.86745623282155
98.75911927287815,52.95840960165248,118.9281628550759,53.796839842002306,3.7226954715158884,78.82197968572422,30.80974651193948,64.43622454261973,206.08133535496546
104.54656587639882,66.14586272105261,86.63900488217362,78.16055635511547,0.10945931808544884,151.91882494956445,-7.1246493202182215,82.66787788179866,251.5176406863082
85.50820367170992,55.93147864327636,95.18736263254556,8.151448069834943,0.6527897600387069,47.23350776807435,36.88984546815252,23.274569653475638,135.8355223542961
5.083825348819038,233.875342070026,119.6871239423841,0.665595378175361,2.068732729078272,75.90827115466494,0.900801253191748,37.747484860250665,208.3245998343315
21.57828539866089,105.03757775001903,59.39557089936823,34.686623410609144,0.22281792656859523,7.18605586147522,38.09189174395819,86.7311742721535,68.33749098651991
6.28583713734685,17.35280296901891,137.2635102610565,7.410038644109376,5.051002608386008,80.83413254427765,9.389108271528453,20.687416263786236,140.86214047950259
127.28208225275608,290.7307890422434,79.95433008692099,59.87074797409851,3.41118685441298,103.97035451468406,29.747596596096763,35.10493270954156,359.00179934850934
62.871196215265336,265.13576548902773,23.6932234253022,73.16389310788472,4.385161621824176,102.76326967538606,7.557391378240364,91.92681319797245,282.2871394332601
101.71413823294056,278.3256849585639,104.38486772532036,34.721677816700705,1.3971774871706364,59.83680459138573,39.82514191790562,66.00513848916283,293.2263274404167
181.5132947852186,298.47234679393057,118.98920256573817,20.696931372435277,2.367456235492929,56.79597251936439,-3.03495809648941,39.62535249781298,380.92462081072244
49.858445829774986,52.16857476584619,47.514251560129,34.75226552052878,5.310595798821801,19.19225140858762,-0.1814115900070714,25.02433207968857,146.23467688550758
82.07658460712595,118.87260567079763,128.57688854981294,57.875825428000084,7.7224217890431985,66.02369771632831,17.116656883734127,22.11435053354166,271.85273289900357
151.11022770860973,227.47154271122739,135.92148821486495,0.7243329264296783,0.4033341888176736,17.909040397133637,-5.493385852901963,38.35588097276954,289.5523371387375
45.75963309832449,208.80618541613768,41.53567310667134,47.15631915877577,7.123074566842129,137.98727004816928,0.778910158596906,86.11143646916828,286.86864125464865
15.395981965758597,46.16877190195652,147.5282209072833,49.063334790990325,4.615049610489668,173.92937359467345,41.90715102166079,51.19352407231321,211.41804781641557
57.9502905827536,244.74993749718533,21.106729207313762,51.01505975167484,4.51135653404499,174.61340220000724,43.70693136313379,74.02500268744947,271.66690612595636
32.24425745080089,67.3321715509982,30.302350260373494,19.361766398470177,4.002228281662083,155.7127978875709,10.694263113173207,88.87137765349684,179.59006283550238
185.93953046851462,67.14528444678692,27.633725885703917,57.12421787025014,0.5551526872334671,108.14258688113144,40.78073115576646,50.60303462021125,260.23499828675017
161.6240759128834,161.09232686802406,134.09845650118055,7.3113189065421125,0.7190148138892853,126.15582550389838,19.965357162038746,34.34580282780478,316.1884187275516
126.68075130208469,177.88198045251096,98.14388284874428,15.941626917344065,4.807296045272689,51.33704448247453,4.8358356230571875,58.78384481426896,272.04648861719465
174.29211803754353,174.02586235134336,22.81564248334093,70.19760373235856,2.7276685714844664,113.53867563107171,28.631929659432927,88.10627652948908,330.57953977476933
160.7344153798229,27.446051219326463,66.04851275525235,59.09785205812531,7.338144532621445,82.01691889917794,26.239599361617145,80.32808106032755,279.3433156636559
37.31401177720717,263.2382587891141,92.2947037604703,1.09964432090762,3.252724298875778,86.76312115984786,44.401892550980335,24.937238252236533,238.76809322813273
178.51179969799554,79.68001277661182,12.519612748407493,19.87010082958402,1.1462516696211287,136.39978086752842,4.577600807510581,71.94296000581863,258.1683907564295
107.86844838313014,38.85447638484125,132.36245526110082,17.152518639453163,5.717750668016288,50.7453040075053,26.963272646395446,62.89231418442153,210.55750517655878
161.4880310328125,266.62442396069315,120.54053031623027,21.664506242957806,2.3468273715280787,57.24713010501358,-7.138693473380421,88.05973822598192,358.2436348233478
179.21825998469865,286.69544946892603,75.78101603649573,19.804781622390912,4.203762458847145,166.4355224031546,-3.749467871680433,29.18610626377229,438.21808631893634
63.60069499437277,258.6382851796352,145.06899228887556,5.002103659427659,5.58266228404136,10.120373073175005,-9.784489377689871,60.05270849034925,263.91289676636137
22.010384905535354,242.85482241746342,62.664146891264956,36.71524132774563,7.202112889616563,87.41417371440127,44.970337458282025,85.95970201339192,247.11234987885737
45.58703250838833,196.57259419170651,147.61654785547466,58.61867798289321,6.337529558413409,164.3041440734151,34.125053343111276,50.751784005630725,311.7691212721885
85.42155772525126,165.2572111827418,100.18799982054406,48.53853797739491,5.410888542981793,109.86534140726826,33.269765810344744,56.14961882996503,297.19805165478493
163.60295318449863,26.09602797342304,95.20069098809122,53.82973348784638,5.437065459161149,98.35327335818377,18.034934140849884,25.284550825021874,302.2175972454876
172.1461166512687,122.53596392120961,24.89323429436775,6.491934282899132,7.567397152256692,44.95395226128394,6.503689559799195,40.86077303366831,288.1025844947465
1.3904261062381407,111.8065551036942,132.28916374569658,76.11925681414297,2.3665927799722883,61.78958803160069,-1.680464354552825,44.337998687671046,158.49288258154579
102.14946051551314,77.92613512809787,64.12345318809227,67.07934670744199,0.00889675356949926,153.36871484484473,5.657110636555501,90.88418365586652,204.02417038225894
83.4822006297558,217.02603410657548,24.335010867371903,64.40722547965302,2.1756364751855894,100.65926371832246,10.678417206102651,41.200052040586925,242.89681045746718
44.42156209414605,148.76272052363123,1.891127996363856,65.8387044033414,1.743131037013952,92.65359487622038,31.597055333916174,54.5651551452239,156.54062629022468
23.97307346673656,24.31386477229438,83.96335254575739,74.6168406506209,5.294676680911985,17.924348437205207,19.681398389673383,70.34783176732098,119.11818770401729
67.5230342807256,66.0549605849434,79.10994331840145,43.54031728909582,5.069692798124232,2.885068161922162,-5.7384005394484525,32.1637529305908,164.00666733650127
188.58194078250384,204.97762909787878,107.90304335537378,16.02256142941007,4.7476910616377905,173.46333396366884,-9.008404507259828,56.48317903564059,410.84318561752553
64.64058640415105,22.839257847090057,133.5387079526703,49.34268862820329,0.1299475456756296,67.8575101116315,-4.371730125626526,75.39042796069307,149.91388353378295
103.75812434867322,255.3620742146306,11.910987696454429,59.43051949343512,5.83022443560518,108.57835117791078,12.577429253355863,85.01414097702995,319.93683706448104
140.60379177903556,148.54395810419228,109.72447355105436,59.03339146832203,2.588243299883932,14.348713173711298,41.32561043769601,66.969445599682,252.24707159146575
72.7259204758588,144.1759731979944,28.111791614637333,41.71592193335041,5.320447912053049,122.96057143014838,25.05713646650719,70.17901364877109,222.77575363521404
194.35641654419214,177.7223353978553,128.7265579735746,5.476697546686244,4.452627428017227,167.86200756707296,34.100424493153334,29.471260443842674,405.8394607496967
192.48945898842226,247.40428977754476,122.85952707924841,29.689035074410228,2.7418474034232574,103.61974553953554,15.65060269775017,90.93323729347604,373.4990525891732
50.356459165072835,104.34276237065791,81.11906324783166,73.66132867706858,1.076610136832862,22.7007580275739,9.891634575727352,29.943055811336176,159.75917896834528
99.44970117847708,203.40484576771905,106.53641979349673,46.75591278059408,0.7553511812838476,104.7098749452258,-4.03797950058575,78.10047028863488,286.3898554512538
60.17566196335393,169.7195891987373,47.15251697756226,43.066555460457074,6.6521466648977885,137.94249835883744,38.17631622024127,39.86122413337391,260.79241761521246
56.968098875493524,80.1084810508264,70.6751848399222,21.50828115057548,7.347180336652464,73.15497658332336,33.07380159653466,90.01948577759387,186.18584011142835
7.377389470906559,263.5889959065474,123.24553465657075,29.47591359332631,5.198304374114397,158.3707946294642,-0.753504632125118,73.99696545271097,291.1941050292737
121.91286679597937,239.22780648207842,68.88977957598209,71.62768713225354,0.827472918883867,116.7629316043256,18.17433101319433,76.53602847337767,285.08928899878845
100.5358046457723,197.53555039752766,53.669739798816266,53.317043802146856,3.216217735105926,161.86480529205645,16.805614435668467,36.42943797949125,315.6771768737292
10.29575024999787,255.17451872827257,74.13186708754499,62.990962140186625,5.831513600841258,112.2309560245207,24.380035397759073,53.22799824763706,258.5420507566707
55.729292847322284,260.1882602879407,124.23738786558276,36.34763384541241,6.238567072080545,23.63183496086836,42.040279169519366,66.33598959419649,270.1892082409599
181.65317719333075,212.50889301451045,50.28120710563091,50.41977755649263,0.9457489783287087,55.74450799893404,21.88742929693638,77.74802136549508,289.7233908886318
47.91237813339448,251.10399850910161,26.06423897036157,19.8706886994566,0.00024575076305932697,36.323090685442246,19.711949672824023,27.796953193429218,171.51790795209007
28.97897441824462,209.24143850078508,106.80210304961712,56.436866422678904,5.69709636704484,163.58876958903522,-7.232238688593483,92.17739873408964,281.95767986382094
97.8905520555126,204.04223152809013,123.89673190621227,34.20810669626698,2.852769407889645,136.87201211174687,-6.540088819008684,86.7665502915917,305.37414137161136
197.13009082212014,185.5834134645553,15.095621778529999,35.403641185179644,2.035850652946082,121.7517064038011,0.30407352297338797,40.276144287168826,331.5231965881152
48.41105430230008,225.81499186729238,35.98111691339171,51.94578596615053,0.10317975831620352,54.173937533691905,-8.214107556953845,81.7070182274249,199.1865898191165
134.4271094811757,47.58153158792211,21.295798464149087,74.90244971751413,4.322395254091997,33.128058969038435,30.88440925635068,58.87429422798676,191.73558085953098
152.32392306574351,264.26122775967855,52.19121173732499,5.120507728689674,6.809205883407854,136.16119583800412,29.783166719667975,54.6354861171514,384.81832977181557
47.527508798479936,261.5530583235696,67.5526468358119,65.97945898776061,7.661053170180703,85.34843025823434,-2.516907106259638,43.582557935855405,300.70619285523503
145.6432697223719,8.774184910367744,112.32395054449597,23.39064883297545,4.525959604906314,40.64211938711324,35.98433954374045,63.57264399736943,200.70417855425933
73.55662654385064,247.7450251694288,97.67213773225112,35.51355636051022,4.115690621919153,110.99195606974952,-1.4867680834638417,74.74168382776983,300.65275092876374
126.4611661187159,38.66096024203356,93.13928512176467,1.7530663020007164,0.6804510839139288,7.260093384921356,6.564657284854736,50.819967872206874,164.10196620526503
126.70594215217893,100.53565627774258,52.85624199144816,24.083686226745044,4.390982412340798,58.710645743085635,3.6937294538750756,67.1914394756219,223.81147938868392
107.1549368149517,223.05247688748233,126.21713296271399,40.210499410410435,3.039832631723157,84.34025902640424,10.476890421517627,72.44846908664778,311.99044253365906
18.05795401088166,48.22796881449246,70.69307510972469,4.494086187795121,4.8570822470686155,26.63250013969305,4.0065071239479035,73.33413627614644,98.15173709465455
167.0604991178476,245.39010723571866,146.86574070227317,39.28765835065321,3.1098107830123736,177.23780596635112,16.892300954114862,23.89745735983852,424.0839331258624
64.15601299434717,249.6402533873226,95.12132074436053,74.16885030867418,1.922392987602934,37.63752562613057,12.407433474507698,84.48108542638002,244.65881776997287
37.30370207997085,152.24032012825086,18.93971123467541,8.431457448624418,0.759722201827012,23.4635634077878,44.26132199286296,54.36899860737859,100.24754474863293
8.155028310952783,1.915761515050074,101.4266343113151,61.15525824604035,2.519347556711166,36.63627729964135,-6.924050742947588,39.681206127216086,96.64719296056094
118.17858863764836,86.11143995247383,48.765602314754844,32.773684270079414,0.7731586743020182,138.43100396875036,-2.1800242986956606,38.132338060976124,238.95947940525963
135.51287236845647,185.07807551272265,102.94907950291461,52.41389716194704,1.4151756065918715,76.59101866893171,-7.0945758350268635,56.22605846329628,296.74892458241516
3.3175657855712304,294.35585340822706,10.446172224360861,20.818927838818347,7.8986892686363674,101.77486915545684,24.42126572403067,86.51236546017194,223.14536841710907
102.4186116598562,189.54405810500052,26.23221557639391,12.759381003308663,3.552828455252949,3.781648257544934,-7.0019897422454225,48.37606862619852,193.54808364865585
45.29915503958759,77.94107431924793,128.36058883586796,12.837009141698115,4.254974132040132,6.19763554319662,36.00418555568678,76.22943100876574,145.2132030188361
129.03455808188997,190.2017109298834,34.07693355352723,5.639355651451572,6.988948229897723,80.24859896886291,18.156624687506028,27.261404824041396,312.9853152582891
34.87328580099829,161.99561391475663,125.556168786441,14.851736392099442,7.964551203925502,146.99794377629223,18.985419351984355,55.70425266132963,275.5893359359858
138.18754762049318,233.9536185453431,41.891413268161564,53.13755079911746,4.661715594757452,159.34299816736174,20.88769792417068,94.37646052945517,355.085095735566
77.34706926010747,32.094191648087524,96.43228650880614,70.53524894748064,6.499790568353373,15.607182167215239,-0.6052461531584097,77.78283520942527,186.86601874421186
187.3459977473469,228.3083707506084,104.12258602647465,65.13005484729294,2.615528194693402,96.9053583781841,0.8729666712968154,35.78963663304597,391.54006102724435
27.50418882919865,162.37997360283308,76.89821297175794,54.810744789958726,2.445951659578329,164.38134353026868,7.534952758015258,57.6081105273433,217.08846228854773
68.2132702100517,288.8976011576984,45.796601504509695,8.834549072888214,3.2216297679564816,69.83509579161955,22.64230287020183,37.521857273642496,250.7344317854388
22.694704248117816,102.56164981160583,31.89665645566442,23.134995703675987,5.380058101389193,149.32184965710636,1.5564776767117987,50.717069544688194,198.84803335152543
184.93872365571255,189.78656794018443,4.978403184363933,24.784550025797518,5.45753351404079,24.065217791898515,-3.601755007670632,78.50630178012236,306.50133716394964
175.4678706761962,279.60843165300525,45.59196018610857,19.996555711809698,2.5219154771956065,168.37100814020377,43.35642875301377,77.84186114678027,410.2692423842781
51.58832554303112,30.75291839720378,97.97441857969245,41.20045277677785,1.0656793930930295,135.25619715563448,-8.79100018547074,37.10752834267889,180.5203465004369
131.99680920683582,281.1685461709353,140.7457227672724,42.8443051903738,5.0591700517240685,169.4401907016423,34.14835729348119,89.16674886161451,397.20096905610166
163.44444004024317,206.365716690244,130.6806723394578,28.550878013688816,1.0266068975101161,121.79110203945116,33.34193322662622,64.44261370736201,344.73327486550386
111.04016231989246,20.35111773155157,114.90971648029539,28.30313269891488,4.627940065834641,65.41270775989686,6.346776261480279,48.49432182215109,230.18258146511698
105.93011567120129,90.28907008404488,118.26710148799481,66.2844478324865,5.547377024450472,168.87261105445003,-2.5405361195977623,57.64516855856455,321.8634448869273
48.37045818009034,212.45162659358448,99.74773552139929,63.14342786557485,5.604891971155613,49.60201973565213,-1.9904244312017116,65.38034400783079,244.06196870514762
18.620553561179843,20.20518044063151,39.04302863490045,24.62366653445965,6.027776885276774,59.79105397111186,28.358738948045584,61.99178988843391,120.63551083720266
